ID,Fold 1,Fold 2,Fold 3,Fold 4,Fold 5,Fold 6,Fold 7,Fold 8,Fold 9,Fold 10
283799,1,0,1,1,1,1,1,1,1,1
284094,1,1,1,1,1,1,1,0,1,1
284620,1,1,1,1,1,1,0,1,1,1
285415,1,1,1,1,0,1,1,1,1,1
285532,1,1,1,1,1,1,1,1,0,1
285558,1,1,1,1,1,1,1,0,1,1
285585,1,1,1,1,1,0,1,1,1,1
285885,1,1,1,1,1,1,0,1,1,1
286299,1,1,1,1,1,1,1,1,0,1
286486,1,1,1,1,1,1,1,1,1,0
286730,1,1,0,1,1,1,1,1,1,1
286769,0,1,1,1,1,1,1,1,1,1
288119,1,1,1,1,1,1,0,1,1,1
288303,1,1,1,1,0,1,1,1,1,1
288331,1,1,1,1,1,1,1,1,1,0
288443,1,1,1,0,1,1,1,1,1,1
288586,1,1,1,1,0,1,1,1,1,1
288883,1,0,1,1,1,1,1,1,1,1
289023,1,1,1,1,1,1,1,0,1,1
289137,1,1,1,1,1,0,1,1,1,1
289226,1,1,1,1,1,1,1,1,1,0
289272,1,1,1,1,1,0,1,1,1,1
289354,1,1,1,1,1,1,1,1,1,0
289972,1,1,1,0,1,1,1,1,1,1
289974,1,1,0,1,1,1,1,1,1,1
289996,1,1,1,1,1,1,1,1,0,1
290077,1,1,0,1,1,1,1,1,1,1
290120,0,1,1,1,1,1,1,1,1,1
290550,1,1,1,1,1,1,1,1,1,0
290934,1,1,1,1,1,1,1,0,1,1
291589,1,1,1,1,1,1,0,1,1,1
291695,1,1,1,1,1,1,0,1,1,1
291924,1,1,0,1,1,1,1,1,1,1
292025,1,1,1,1,1,1,1,1,1,0
292026,1,1,1,1,0,1,1,1,1,1
292609,1,1,1,0,1,1,1,1,1,1
292713,1,1,1,1,1,1,0,1,1,1
293062,1,1,0,1,1,1,1,1,1,1
293169,0,1,1,1,1,1,1,1,1,1
293559,1,1,1,0,1,1,1,1,1,1
293566,1,1,1,1,1,1,1,1,0,1
293674,1,1,1,1,1,0,1,1,1,1
293948,1,1,1,1,1,0,1,1,1,1
294091,1,1,1,1,0,1,1,1,1,1
294425,1,1,1,1,1,1,1,1,0,1
294438,1,1,1,0,1,1,1,1,1,1
294873,1,1,1,1,1,0,1,1,1,1
294915,1,1,1,1,1,1,1,1,1,0
295099,1,1,1,1,1,1,1,0,1,1
295246,1,1,1,1,1,0,1,1,1,1
295390,0,1,1,1,1,1,1,1,1,1
295497,1,1,1,1,1,1,1,0,1,1
295732,1,1,1,1,0,1,1,1,1,1
295818,1,1,1,0,1,1,1,1,1,1
295825,1,1,1,1,0,1,1,1,1,1
296010,1,1,1,1,1,0,1,1,1,1
296094,1,1,1,1,1,1,1,1,0,1
296124,1,1,1,1,1,1,1,1,0,1
296153,1,1,1,1,1,1,1,0,1,1
296372,1,1,1,1,1,1,0,1,1,1
296552,1,1,1,0,1,1,1,1,1,1
296909,1,1,1,1,1,1,1,1,0,1
297216,1,1,1,1,1,1,1,1,1,0
297424,1,1,1,1,0,1,1,1,1,1
297750,1,1,1,1,1,1,1,1,1,0
297858,1,1,1,1,0,1,1,1,1,1
297947,1,1,1,1,1,1,0,1,1,1
297957,1,1,1,1,1,1,1,1,0,1
298098,1,1,0,1,1,1,1,1,1,1
298528,1,0,1,1,1,1,1,1,1,1
298574,1,1,1,1,1,0,1,1,1,1
298773,1,0,1,1,1,1,1,1,1,1
298789,1,1,1,0,1,1,1,1,1,1
298822,1,1,1,1,1,1,1,1,1,0
298974,1,1,1,1,1,1,1,1,0,1
299066,1,1,1,1,1,1,1,0,1,1
299247,1,1,1,1,1,1,1,1,0,1
299282,1,1,1,1,1,1,0,1,1,1
299645,1,1,1,0,1,1,1,1,1,1
299725,1,1,1,1,1,1,1,1,1,0
299774,0,1,1,1,1,1,1,1,1,1
299859,1,1,1,1,1,1,1,0,1,1
300123,1,1,0,1,1,1,1,1,1,1
300595,1,1,1,1,1,1,1,1,1,0
300972,1,1,0,1,1,1,1,1,1,1
301096,1,1,1,0,1,1,1,1,1,1
301128,1,1,1,1,1,1,1,1,1,0
301156,1,1,0,1,1,1,1,1,1,1
301543,0,1,1,1,1,1,1,1,1,1
301839,1,1,1,1,1,1,1,1,1,0
301891,1,1,0,1,1,1,1,1,1,1
301979,1,1,1,1,1,1,1,1,0,1
302571,1,1,1,1,1,1,1,1,1,0
302798,1,1,1,1,0,1,1,1,1,1
302853,1,0,1,1,1,1,1,1,1,1
302873,1,0,1,1,1,1,1,1,1,1
302959,1,1,0,1,1,1,1,1,1,1
303009,1,1,1,1,1,1,1,0,1,1
303151,1,1,0,1,1,1,1,1,1,1
303364,1,1,1,1,1,1,1,0,1,1
303523,1,1,1,1,1,1,1,1,0,1
303572,1,0,1,1,1,1,1,1,1,1
303697,1,1,1,1,1,1,1,1,0,1
303746,1,1,0,1,1,1,1,1,1,1
303757,1,1,1,1,1,0,1,1,1,1
304572,0,1,1,1,1,1,1,1,1,1
304881,1,1,1,1,0,1,1,1,1,1
304917,1,1,1,1,1,1,0,1,1,1
304963,1,1,0,1,1,1,1,1,1,1
305167,0,1,1,1,1,1,1,1,1,1
305217,1,1,1,1,1,1,1,1,0,1
305799,1,1,1,1,1,1,1,1,1,0
305927,1,1,1,1,1,1,1,0,1,1
305996,1,1,1,1,1,1,1,1,0,1
306642,1,1,1,0,1,1,1,1,1,1
306874,1,1,1,1,1,1,1,1,0,1
307903,1,1,1,1,1,1,1,1,0,1
307989,1,1,1,1,0,1,1,1,1,1
308205,1,1,1,1,1,0,1,1,1,1
308346,1,1,1,1,0,1,1,1,1,1
308393,1,1,1,1,1,1,1,0,1,1
308523,1,1,0,1,1,1,1,1,1,1
308530,1,1,0,1,1,1,1,1,1,1
308646,1,0,1,1,1,1,1,1,1,1
308960,1,1,1,1,1,1,1,0,1,1
309607,1,1,1,1,1,0,1,1,1,1
309678,1,0,1,1,1,1,1,1,1,1
310119,1,1,1,1,1,1,1,1,1,0
310147,1,1,1,1,1,1,1,1,1,0
310728,1,1,1,1,1,1,1,1,1,0
310922,1,1,1,1,1,1,0,1,1,1
311425,1,1,1,1,1,1,1,1,0,1
311481,1,1,0,1,1,1,1,1,1,1
311574,1,1,1,1,1,1,1,0,1,1
312145,1,1,1,1,1,0,1,1,1,1
312357,1,0,1,1,1,1,1,1,1,1
312381,1,1,1,1,1,1,1,1,1,0
312464,1,1,1,1,1,1,1,1,1,0
312660,1,1,1,1,1,1,1,0,1,1
312825,1,1,1,1,1,1,0,1,1,1
313218,1,1,1,1,1,1,1,1,0,1
313472,1,1,1,1,1,1,1,0,1,1
313592,1,1,1,1,1,0,1,1,1,1
313597,1,1,0,1,1,1,1,1,1,1
313678,1,0,1,1,1,1,1,1,1,1
313813,1,1,1,1,1,0,1,1,1,1
313931,1,1,1,1,1,1,1,1,0,1
313996,1,1,1,1,1,1,1,1,1,0
314040,1,1,1,0,1,1,1,1,1,1
315261,1,1,1,1,1,1,1,1,1,0
315973,1,1,0,1,1,1,1,1,1,1
316281,1,1,1,1,1,1,1,1,1,0
316308,1,1,1,1,1,0,1,1,1,1
316576,1,0,1,1,1,1,1,1,1,1
316628,1,1,1,1,0,1,1,1,1,1
316840,1,1,1,1,1,1,1,0,1,1
317195,1,1,1,0,1,1,1,1,1,1
317251,1,0,1,1,1,1,1,1,1,1
317549,1,1,1,1,0,1,1,1,1,1
317863,1,1,1,1,1,1,0,1,1,1
318074,1,1,1,0,1,1,1,1,1,1
318297,1,1,1,1,1,1,1,0,1,1
318321,1,1,1,0,1,1,1,1,1,1
318622,1,1,1,1,1,0,1,1,1,1
319853,1,1,1,0,1,1,1,1,1,1
320194,0,1,1,1,1,1,1,1,1,1
320200,1,1,1,1,1,1,1,1,1,0
320290,1,1,1,0,1,1,1,1,1,1
320856,1,1,1,0,1,1,1,1,1,1
320862,1,1,1,1,1,1,0,1,1,1
321042,1,1,1,1,1,1,0,1,1,1
321288,1,1,0,1,1,1,1,1,1,1
321659,0,1,1,1,1,1,1,1,1,1
321757,1,1,1,1,1,1,1,0,1,1
322066,1,1,1,1,0,1,1,1,1,1
322078,0,1,1,1,1,1,1,1,1,1
322530,1,1,1,1,0,1,1,1,1,1
322608,1,1,1,1,1,0,1,1,1,1
322831,1,1,0,1,1,1,1,1,1,1
322965,1,1,1,1,1,1,1,0,1,1
323825,1,1,1,0,1,1,1,1,1,1
324307,1,1,1,1,1,1,0,1,1,1
324405,1,1,1,1,1,1,1,1,1,0
324422,1,1,1,1,1,1,1,0,1,1
325101,1,1,1,0,1,1,1,1,1,1
325185,1,1,1,1,1,0,1,1,1,1
325297,1,1,1,1,1,1,1,1,0,1
325482,1,1,1,0,1,1,1,1,1,1
325557,1,1,1,1,0,1,1,1,1,1
325574,1,1,1,1,1,1,1,0,1,1
325752,1,0,1,1,1,1,1,1,1,1
326354,1,0,1,1,1,1,1,1,1,1
326484,1,1,1,1,1,0,1,1,1,1
326902,0,1,1,1,1,1,1,1,1,1
327023,1,1,1,1,1,1,1,1,0,1
327236,1,1,1,1,1,1,1,0,1,1
327378,1,1,1,1,1,1,1,1,0,1
327487,1,1,1,0,1,1,1,1,1,1
327496,1,1,1,1,1,0,1,1,1,1
327501,0,1,1,1,1,1,1,1,1,1
327504,1,1,1,0,1,1,1,1,1,1
327513,1,1,1,1,1,0,1,1,1,1
327800,1,1,1,1,0,1,1,1,1,1
328194,1,1,1,1,1,1,1,1,0,1
328304,0,1,1,1,1,1,1,1,1,1
328705,1,1,1,0,1,1,1,1,1,1
328922,1,1,0,1,1,1,1,1,1,1
329234,1,1,1,1,1,1,1,0,1,1
329343,1,1,1,1,1,1,1,1,0,1
329769,1,1,1,1,1,0,1,1,1,1
329980,1,1,1,1,1,1,1,1,0,1
330254,0,1,1,1,1,1,1,1,1,1
330263,1,1,1,1,0,1,1,1,1,1
330470,1,1,0,1,1,1,1,1,1,1
330586,1,1,1,1,0,1,1,1,1,1
330679,1,0,1,1,1,1,1,1,1,1
330817,1,1,1,1,1,1,1,1,1,0
330879,1,1,1,1,1,0,1,1,1,1
331030,1,1,1,1,1,0,1,1,1,1
331139,1,1,1,1,1,1,1,1,0,1
331266,1,1,0,1,1,1,1,1,1,1
331698,1,1,1,1,1,1,1,1,0,1
332690,1,1,1,1,1,1,1,1,1,0
332699,1,1,1,1,1,1,1,1,0,1
332757,1,1,1,1,1,1,1,1,0,1
332927,1,1,1,1,1,1,1,1,1,0
333312,1,1,1,1,1,1,0,1,1,1
333391,1,1,1,1,1,0,1,1,1,1
333564,1,1,1,0,1,1,1,1,1,1
334098,1,1,1,1,1,1,1,1,1,0
334182,1,1,1,1,1,1,1,1,1,0
334334,1,1,1,1,1,1,0,1,1,1
334418,1,0,1,1,1,1,1,1,1,1
334426,1,1,1,1,1,1,1,0,1,1
334491,1,1,1,1,1,0,1,1,1,1
334503,1,1,1,1,1,1,0,1,1,1
334560,1,1,1,0,1,1,1,1,1,1
334574,1,0,1,1,1,1,1,1,1,1
334653,1,0,1,1,1,1,1,1,1,1
334837,1,1,1,1,1,1,1,1,0,1
335074,1,1,1,1,0,1,1,1,1,1
335381,1,1,0,1,1,1,1,1,1,1
335535,1,1,1,1,1,1,1,1,0,1
335718,1,1,1,1,1,1,1,1,1,0
335943,1,1,0,1,1,1,1,1,1,1
336293,1,1,1,1,1,1,0,1,1,1
336408,1,0,1,1,1,1,1,1,1,1
336510,1,1,1,1,1,0,1,1,1,1
336628,1,0,1,1,1,1,1,1,1,1
336695,1,0,1,1,1,1,1,1,1,1
337248,1,1,1,1,1,1,1,1,1,0
337255,1,1,1,1,0,1,1,1,1,1
337272,1,1,1,1,1,0,1,1,1,1
337354,1,1,1,1,1,1,1,1,0,1
337471,1,1,1,1,1,1,1,1,1,0
337539,1,1,1,1,1,0,1,1,1,1
337597,0,1,1,1,1,1,1,1,1,1
337677,1,1,1,1,1,1,0,1,1,1
337961,1,0,1,1,1,1,1,1,1,1
338443,1,1,1,1,0,1,1,1,1,1
338482,1,0,1,1,1,1,1,1,1,1
338617,1,1,1,1,1,1,0,1,1,1
338935,1,1,1,1,1,1,1,0,1,1
339021,1,1,1,1,1,0,1,1,1,1
339036,1,1,1,1,1,0,1,1,1,1
339234,1,1,1,1,1,1,1,1,1,0
339912,0,1,1,1,1,1,1,1,1,1
339998,1,1,1,1,0,1,1,1,1,1
340079,1,1,1,1,1,1,1,1,1,0
340718,1,1,1,1,1,1,1,0,1,1
340852,1,1,1,1,1,1,1,1,0,1
341085,1,1,1,1,1,1,1,0,1,1
341252,1,1,1,1,1,1,1,0,1,1
341360,1,1,1,1,0,1,1,1,1,1
342117,1,1,1,1,1,1,0,1,1,1
342233,1,1,1,1,0,1,1,1,1,1
342240,1,1,1,1,1,1,1,1,1,0
342412,1,1,1,1,1,1,0,1,1,1
342472,1,1,1,1,1,1,1,1,0,1
342692,1,1,1,1,1,1,0,1,1,1
342809,1,1,1,1,1,1,1,1,1,0
343052,1,1,1,1,0,1,1,1,1,1
343166,1,0,1,1,1,1,1,1,1,1
343227,1,1,0,1,1,1,1,1,1,1
343425,1,1,1,0,1,1,1,1,1,1
343445,1,1,1,0,1,1,1,1,1,1
343935,1,0,1,1,1,1,1,1,1,1
344135,1,1,1,0,1,1,1,1,1,1
344392,1,0,1,1,1,1,1,1,1,1
344579,0,1,1,1,1,1,1,1,1,1
344848,1,1,1,1,1,1,1,0,1,1
344900,1,1,1,1,1,1,1,1,0,1
345051,1,1,1,1,0,1,1,1,1,1
345415,1,1,0,1,1,1,1,1,1,1
345878,1,0,1,1,1,1,1,1,1,1
345955,1,1,1,0,1,1,1,1,1,1
346062,1,1,1,1,0,1,1,1,1,1
346159,1,0,1,1,1,1,1,1,1,1
346434,1,1,1,1,1,1,1,1,0,1
346464,1,1,1,1,0,1,1,1,1,1
346726,1,1,1,1,1,1,1,1,0,1
346764,0,1,1,1,1,1,1,1,1,1
347059,1,1,1,1,1,0,1,1,1,1
347273,1,1,0,1,1,1,1,1,1,1
347301,1,1,1,1,0,1,1,1,1,1
347623,1,1,1,1,1,1,1,1,1,0
348292,1,1,1,1,1,1,1,0,1,1
348456,1,1,1,1,1,1,1,1,1,0
348533,1,1,1,1,1,1,1,1,1,0
348971,1,1,1,1,1,0,1,1,1,1
348976,1,0,1,1,1,1,1,1,1,1
349569,1,0,1,1,1,1,1,1,1,1
349633,1,1,0,1,1,1,1,1,1,1
350228,1,1,1,0,1,1,1,1,1,1
350574,1,0,1,1,1,1,1,1,1,1
350797,1,1,0,1,1,1,1,1,1,1
350885,1,1,1,0,1,1,1,1,1,1
351230,1,1,1,1,1,1,0,1,1,1
351396,1,1,1,1,1,1,1,1,1,0
351430,1,0,1,1,1,1,1,1,1,1
351530,1,1,1,1,1,1,1,1,1,0
351617,1,1,1,1,1,0,1,1,1,1
351943,1,1,1,1,1,1,1,1,0,1
352375,1,1,1,1,1,0,1,1,1,1
352539,1,1,1,1,1,1,1,1,1,0
352773,1,1,1,1,0,1,1,1,1,1
352993,1,0,1,1,1,1,1,1,1,1
353480,1,0,1,1,1,1,1,1,1,1
353579,1,1,1,1,0,1,1,1,1,1
353712,1,1,1,1,1,0,1,1,1,1
354284,1,1,1,1,1,0,1,1,1,1
354658,1,0,1,1,1,1,1,1,1,1
354693,1,1,1,1,0,1,1,1,1,1
355012,1,0,1,1,1,1,1,1,1,1
355679,1,1,1,1,1,1,1,1,0,1
355732,1,1,1,1,0,1,1,1,1,1
355897,1,1,1,1,1,1,0,1,1,1
356282,1,1,1,1,1,1,0,1,1,1
356315,1,1,1,1,1,0,1,1,1,1
356900,1,1,0,1,1,1,1,1,1,1
356964,1,0,1,1,1,1,1,1,1,1
357024,1,1,1,0,1,1,1,1,1,1
357125,1,0,1,1,1,1,1,1,1,1
357198,1,1,1,0,1,1,1,1,1,1
357277,1,1,1,0,1,1,1,1,1,1
357628,1,1,1,1,1,1,1,1,1,0
358676,1,1,1,0,1,1,1,1,1,1
359144,1,1,1,1,1,0,1,1,1,1
359314,1,0,1,1,1,1,1,1,1,1
359759,1,1,1,0,1,1,1,1,1,1
359906,1,1,1,1,1,1,1,1,0,1
360071,0,1,1,1,1,1,1,1,1,1
360136,1,1,1,1,0,1,1,1,1,1
360323,1,1,0,1,1,1,1,1,1,1
360491,1,1,1,1,1,1,1,0,1,1
360550,1,1,1,0,1,1,1,1,1,1
360591,1,1,0,1,1,1,1,1,1,1
360826,1,1,1,1,0,1,1,1,1,1
361219,1,1,1,1,0,1,1,1,1,1
361479,1,1,1,1,1,1,1,1,1,0
361594,1,1,1,1,1,0,1,1,1,1
361812,1,1,1,1,1,0,1,1,1,1
362118,1,1,1,1,1,1,1,0,1,1
362136,1,1,1,1,1,0,1,1,1,1
362211,1,1,1,1,1,1,1,0,1,1
362241,1,1,1,1,0,1,1,1,1,1
362331,1,1,1,1,0,1,1,1,1,1
362568,1,1,1,1,1,1,1,1,0,1
362618,1,1,1,1,1,0,1,1,1,1
363490,1,1,1,0,1,1,1,1,1,1
364241,1,1,1,0,1,1,1,1,1,1
364506,1,1,1,1,1,1,1,0,1,1
364631,1,1,1,0,1,1,1,1,1,1
364658,1,1,1,1,1,1,1,1,0,1
364672,1,1,1,1,1,1,1,1,0,1
364766,1,1,1,1,1,0,1,1,1,1
364790,0,1,1,1,1,1,1,1,1,1
365248,1,1,1,1,0,1,1,1,1,1
365305,1,1,1,0,1,1,1,1,1,1
365392,1,1,1,1,0,1,1,1,1,1
365467,1,1,1,1,1,0,1,1,1,1
365521,1,1,0,1,1,1,1,1,1,1
365713,1,1,1,1,1,1,1,1,1,0
365719,1,1,1,1,1,1,1,1,1,0
365975,1,1,1,1,1,1,1,0,1,1
366070,1,1,1,1,1,1,1,1,0,1
366139,0,1,1,1,1,1,1,1,1,1
366370,1,1,1,1,0,1,1,1,1,1
366520,1,1,1,1,1,1,0,1,1,1
366724,1,1,1,1,1,1,0,1,1,1
366987,1,1,1,0,1,1,1,1,1,1
367066,1,0,1,1,1,1,1,1,1,1
367583,1,1,1,1,0,1,1,1,1,1
367589,1,1,1,1,1,1,1,1,1,0
367784,1,0,1,1,1,1,1,1,1,1
367803,1,1,1,1,0,1,1,1,1,1
368454,1,1,1,1,0,1,1,1,1,1
368701,1,0,1,1,1,1,1,1,1,1
368943,1,1,1,1,1,1,1,0,1,1
369052,1,1,1,1,1,1,1,1,0,1
369524,1,1,1,1,1,1,1,1,0,1
369683,1,1,1,1,1,1,0,1,1,1
369716,1,1,1,0,1,1,1,1,1,1
370090,1,1,1,1,1,1,0,1,1,1
370192,1,1,1,1,0,1,1,1,1,1
370388,1,1,1,1,1,1,1,0,1,1
370463,1,1,1,1,1,0,1,1,1,1
370629,1,1,1,1,1,1,1,1,1,0
370635,1,1,0,1,1,1,1,1,1,1
370648,1,1,1,1,1,1,1,1,0,1
370706,0,1,1,1,1,1,1,1,1,1
370861,1,1,0,1,1,1,1,1,1,1
370875,0,1,1,1,1,1,1,1,1,1
370882,1,1,1,1,1,1,1,1,0,1
371433,1,0,1,1,1,1,1,1,1,1
371551,1,1,0,1,1,1,1,1,1,1
371584,1,1,1,1,1,1,1,0,1,1
371647,1,1,1,1,1,0,1,1,1,1
371649,1,1,1,1,1,0,1,1,1,1
371723,1,1,1,1,0,1,1,1,1,1
371780,1,1,1,1,1,0,1,1,1,1
371932,1,1,1,1,1,1,0,1,1,1
372224,1,0,1,1,1,1,1,1,1,1
372475,1,0,1,1,1,1,1,1,1,1
372572,1,1,1,1,0,1,1,1,1,1
372738,1,1,1,1,1,0,1,1,1,1
373300,1,1,1,1,1,0,1,1,1,1
373355,0,1,1,1,1,1,1,1,1,1
373371,1,1,1,1,1,1,1,1,1,0
373702,1,1,1,1,0,1,1,1,1,1
373730,1,1,1,1,1,1,1,1,0,1
373732,1,1,1,1,1,1,1,0,1,1
374005,1,1,1,0,1,1,1,1,1,1
374832,1,1,0,1,1,1,1,1,1,1
375041,1,1,1,1,0,1,1,1,1,1
375053,1,1,1,1,1,1,1,0,1,1
375566,1,0,1,1,1,1,1,1,1,1
375646,1,1,1,1,1,0,1,1,1,1
375849,1,1,1,1,1,0,1,1,1,1
376033,0,1,1,1,1,1,1,1,1,1
376199,1,1,1,1,1,1,0,1,1,1
376372,1,1,1,1,1,1,1,0,1,1
376596,1,1,0,1,1,1,1,1,1,1
376817,1,1,0,1,1,1,1,1,1,1
377031,1,1,1,0,1,1,1,1,1,1
377155,1,1,1,1,1,0,1,1,1,1
377556,1,1,1,1,0,1,1,1,1,1
377691,0,1,1,1,1,1,1,1,1,1
377817,1,1,1,1,1,1,1,1,0,1
377885,1,1,1,1,1,1,1,1,1,0
378089,1,0,1,1,1,1,1,1,1,1
378391,1,1,1,0,1,1,1,1,1,1
378523,1,1,1,0,1,1,1,1,1,1
378606,1,1,1,1,1,1,0,1,1,1
378673,1,1,1,1,1,0,1,1,1,1
378857,1,1,1,1,1,1,1,1,1,0
379183,1,1,1,1,1,0,1,1,1,1
379313,0,1,1,1,1,1,1,1,1,1
379594,1,1,1,1,1,1,1,0,1,1
379658,1,1,0,1,1,1,1,1,1,1
379892,1,1,0,1,1,1,1,1,1,1
379970,1,1,0,1,1,1,1,1,1,1
380904,1,1,1,1,1,1,1,1,1,0
381100,1,1,1,1,1,1,1,1,0,1
381418,1,1,1,1,1,1,0,1,1,1
382013,1,1,1,1,1,0,1,1,1,1
382287,1,1,1,1,1,1,1,0,1,1
382297,0,1,1,1,1,1,1,1,1,1
382604,1,1,1,1,1,1,1,0,1,1
382822,1,1,1,0,1,1,1,1,1,1
383390,1,1,1,1,0,1,1,1,1,1
383918,1,1,1,1,0,1,1,1,1,1
384304,1,0,1,1,1,1,1,1,1,1
384515,1,1,1,1,1,1,0,1,1,1
384727,1,1,0,1,1,1,1,1,1,1
384855,1,1,1,1,0,1,1,1,1,1
385077,1,1,1,1,1,1,0,1,1,1
385132,1,1,1,0,1,1,1,1,1,1
385235,1,1,1,0,1,1,1,1,1,1
385285,1,1,1,1,1,1,1,1,0,1
385308,1,1,1,1,1,0,1,1,1,1
385756,1,1,0,1,1,1,1,1,1,1
385890,1,1,1,1,0,1,1,1,1,1
386057,1,1,1,1,1,1,1,1,1,0
386099,1,1,1,1,1,1,1,1,0,1
386125,1,1,1,1,1,1,1,1,0,1
386134,1,1,1,0,1,1,1,1,1,1
386417,1,1,0,1,1,1,1,1,1,1
386533,1,1,1,1,1,1,1,0,1,1
386762,0,1,1,1,1,1,1,1,1,1
386968,1,0,1,1,1,1,1,1,1,1
386999,1,1,1,0,1,1,1,1,1,1
387050,1,1,1,1,0,1,1,1,1,1
387143,1,1,1,1,1,1,1,0,1,1
387188,1,1,1,1,1,1,1,0,1,1
387586,1,1,1,1,1,1,1,0,1,1
387609,1,1,1,1,1,1,1,1,1,0
387940,1,1,1,1,0,1,1,1,1,1
388554,1,0,1,1,1,1,1,1,1,1
390019,1,1,0,1,1,1,1,1,1,1
390595,1,0,1,1,1,1,1,1,1,1
390995,1,1,1,1,1,0,1,1,1,1
391303,1,0,1,1,1,1,1,1,1,1
391842,0,1,1,1,1,1,1,1,1,1
391871,1,1,0,1,1,1,1,1,1,1
392138,1,1,1,1,1,0,1,1,1,1
392823,1,1,1,0,1,1,1,1,1,1
393572,1,1,1,1,0,1,1,1,1,1
393887,1,1,1,1,1,1,0,1,1,1
394018,1,1,1,1,1,0,1,1,1,1
394197,1,1,0,1,1,1,1,1,1,1
394377,1,1,1,1,1,1,1,1,0,1
394810,1,0,1,1,1,1,1,1,1,1
394881,1,1,1,1,1,1,1,1,0,1
394980,1,1,1,1,1,1,1,1,1,0
395170,1,1,1,1,1,1,0,1,1,1
395765,1,1,1,0,1,1,1,1,1,1
396206,1,1,1,1,1,1,1,1,0,1
396294,1,1,1,1,0,1,1,1,1,1
396382,1,1,1,1,1,1,1,1,1,0
396611,1,1,1,1,1,1,0,1,1,1
397192,1,1,1,1,1,0,1,1,1,1
397335,0,1,1,1,1,1,1,1,1,1
397517,1,1,0,1,1,1,1,1,1,1
397795,1,1,1,1,0,1,1,1,1,1
397833,1,1,1,1,1,0,1,1,1,1
398082,1,1,0,1,1,1,1,1,1,1
398360,0,1,1,1,1,1,1,1,1,1
398463,1,1,1,1,1,0,1,1,1,1
398465,1,1,1,1,0,1,1,1,1,1
398512,0,1,1,1,1,1,1,1,1,1
398741,1,1,1,1,0,1,1,1,1,1
398773,1,1,1,1,1,1,1,0,1,1
398926,1,1,1,0,1,1,1,1,1,1
399535,1,1,1,1,1,1,1,1,1,0
399893,1,1,1,0,1,1,1,1,1,1
400329,1,1,1,1,1,1,0,1,1,1
400613,1,1,1,1,1,1,1,1,1,0
401372,1,1,1,0,1,1,1,1,1,1
401679,1,1,1,0,1,1,1,1,1,1
401723,0,1,1,1,1,1,1,1,1,1
401898,1,1,1,1,1,1,1,1,1,0
401901,1,1,1,0,1,1,1,1,1,1
402002,1,1,1,1,0,1,1,1,1,1
402237,1,0,1,1,1,1,1,1,1,1
402337,1,1,0,1,1,1,1,1,1,1
402367,0,1,1,1,1,1,1,1,1,1
402403,1,1,1,0,1,1,1,1,1,1
402488,1,1,1,1,1,1,1,0,1,1
402582,1,1,1,1,0,1,1,1,1,1
402654,1,1,0,1,1,1,1,1,1,1
402769,1,1,1,1,1,1,0,1,1,1
403007,1,1,1,0,1,1,1,1,1,1
403236,0,1,1,1,1,1,1,1,1,1
403309,1,0,1,1,1,1,1,1,1,1
403514,0,1,1,1,1,1,1,1,1,1
403528,1,1,1,0,1,1,1,1,1,1
403550,1,1,1,1,0,1,1,1,1,1
403804,1,1,1,1,1,1,1,1,1,0
403962,1,1,1,1,1,1,0,1,1,1
404023,1,0,1,1,1,1,1,1,1,1
404052,1,0,1,1,1,1,1,1,1,1
404203,1,1,1,0,1,1,1,1,1,1
404530,1,1,1,1,1,0,1,1,1,1
404703,1,1,1,1,1,1,1,1,0,1
404856,1,0,1,1,1,1,1,1,1,1
405308,1,1,1,0,1,1,1,1,1,1
405325,1,1,1,1,1,1,1,0,1,1
405642,1,1,1,1,1,1,1,1,0,1
405658,1,1,1,1,1,1,1,1,0,1
406009,1,1,1,1,1,1,1,0,1,1
406489,1,1,1,1,1,1,0,1,1,1
406571,1,1,1,1,0,1,1,1,1,1
406722,1,1,1,0,1,1,1,1,1,1
406729,1,1,1,1,0,1,1,1,1,1
406737,1,1,1,1,1,0,1,1,1,1
407104,1,0,1,1,1,1,1,1,1,1
407128,0,1,1,1,1,1,1,1,1,1
407334,1,1,1,1,1,0,1,1,1,1
407578,1,1,1,1,1,1,1,1,1,0
408019,1,0,1,1,1,1,1,1,1,1
408195,1,1,1,1,1,0,1,1,1,1
408353,1,1,1,0,1,1,1,1,1,1
408463,1,1,1,1,1,1,0,1,1,1
408544,1,1,0,1,1,1,1,1,1,1
408869,1,0,1,1,1,1,1,1,1,1
409457,1,1,1,1,0,1,1,1,1,1
409817,1,1,1,1,1,1,1,1,0,1
409915,1,1,1,1,1,1,0,1,1,1
409924,1,1,1,1,0,1,1,1,1,1
410133,1,1,1,1,0,1,1,1,1,1
410357,1,1,1,1,1,1,1,0,1,1
410474,1,1,1,1,1,1,1,0,1,1
410749,1,1,1,0,1,1,1,1,1,1
411110,0,1,1,1,1,1,1,1,1,1
411289,1,1,0,1,1,1,1,1,1,1
411704,1,1,1,1,1,0,1,1,1,1
411743,0,1,1,1,1,1,1,1,1,1
412079,1,1,1,1,1,0,1,1,1,1
412565,1,1,1,0,1,1,1,1,1,1
412952,1,1,1,1,1,1,1,0,1,1
413485,1,1,1,1,1,1,1,1,1,0
414488,1,1,0,1,1,1,1,1,1,1
414628,1,0,1,1,1,1,1,1,1,1
414677,1,1,1,1,1,1,1,1,1,0
